y,x,x1,x2,x3,x4,x5,x6,x7,x8
7.3,50003300,15000000,115,27,132,0,Gillian Armstrong,Drama|Family|Romance,Little Women 
6.4,54322273,17000000,95,462,509,29000,James Watkins,Drama|Fantasy|Horror|Thriller,The Woman in Black 
5.0,47860214,15000000,87,152,468,0,Simon West,Horror|Thriller,When a Stranger Calls 
5.4,47811275,15000000,88,69,99,896,Shawn Levy,Adventure|Comedy|Family,Big Fat Liar 
7.1,43022524,15000000,97,130,218,12000,Barry Levinson,Comedy|Drama,Wag the Dog 
5.3,42672630,17000000,94,66,172,0,Jim Fall,Adventure|Comedy|Family|Music|Romance,The Lizzie McGuire Movie 
6.5,42919096,15000000,112,238,122,12000,Ric Roman Waugh,Action|Drama|Thriller,Snitch 
6.2,42592530,15000000,98,198,181,27000,Michael Dougherty,Comedy|Fantasy|Horror,Krampus 
6.4,40064955,15000000,104,154,502,0,Robert Rodriguez,Horror|Mystery|Sci-Fi,The Faculty 
6.9,44886089,10000000,120,131,207,2000,James Mangold,Crime|Drama|Thriller,Cop Land 
5.7,37882551,16000000,99,97,393,0,Joel Gallen,Comedy,Not Another Teen Movie 
7.7,40983001,7000000,109,355,336,38000,David Ayer,Crime|Drama|Thriller,End of Watch 
5.4,20991497,37000000,105,138,172,11000,Cameron Crowe,Comedy|Drama|Romance,Aloha 
5.6,35007180,15000000,106,102,193,0,Rob Cohen,Action|Crime|Drama|Thriller,The Skulls 
7.7,35887263,15000000,123,419,388,90000,James Marsh,Biography|Drama|Romance,The Theory of Everything 
5.1,34308901,16000000,86,37,87,0,John Whitesell,Comedy|Crime,Malibu's Most Wanted 
6.8,33771174,15000000,120,78,240,0,Matt Williams,Comedy|Drama|Romance,Where the Heart Is 
8.4,6000000,15000000,227,181,559,11000,David Lean,Adventure|Biography|Drama|History|War,Lawrence of Arabia 
4.9,33386128,15000000,119,220,491,3000,Rob Zombie,Horror,Halloween II 
7.1,37877959,15000000,115,349,252,38000,Jean-Marc Vallée,Adventure|Biography|Drama,Wild 
6.6,32721635,15000000,114,241,279,0,Dennis Iliadis,Crime|Horror|Thriller,The Last House on the Left 
6.1,31585300,15000000,90,103,250,0,Clare Kilner,Comedy|Romance,The Wedding Date 
4.1,30259652,15000000,94,151,614,0,Rick Rosenthal,Comedy|Horror|Thriller,Halloween: Resurrection 
5.8,163192114,125000000,106,344,637,15000,Louis Leterrier,Action|Adventure|Fantasy,Clash of the Titans 
8.1,30857814,16000000,98,185,718,33000,Rob Reiner,Adventure|Family|Fantasy|Romance,The Princess Bride 
7.6,30226144,15000000,126,112,118,0,Denzel Washington,Biography|Drama,The Great Debaters 
7.8,35054909,15000000,100,676,1264,81000,Nicolas Winding Refn,Crime|Drama,Drive 
4.6,29302097,15000000,89,74,105,810,Sara Sugarman,Comedy|Family|Music|Romance,Confessions of a Teenage Drama Queen 
6.0,29106737,15000000,111,65,132,849,Nicholas Hytner,Comedy|Drama|Romance,The Object of My Affection 
7.0,28637507,15000000,100,274,713,0,Juan Carlos Fresnadillo,Drama|Horror|Sci-Fi,28 Weeks Later
6.7,30127963,15000000,115,50,64,0,Thomas Carter,Drama|Family|Sport,When the Game Stands Tall 
6.4,32645546,14000000,106,96,88,1000,Wayne Wang,Comedy|Drama|Family,Because of Winn-Dixie 
7.2,27441122,15000000,124,68,116,0,Gina Prince-Bythewood,Drama|Romance|Sport,Love & Basketball 
7.4,28014536,15000000,107,111,296,0,George Armitage,Action|Comedy|Crime|Romance|Thriller,Grosse Pointe Blank 
4.8,33860010,15000000,99,128,143,0,Phil Traill,Comedy|Romance,All About Steve 
4.0,26421314,15000000,90,160,457,949,Joe Berlinger,Adventure|Fantasy|Horror|Mystery|Thriller,Book of Shadows: Blair Witch 2
6.2,24881000,15000000,101,93,195,6000,Andrew Fleming,Drama|Fantasy|Horror|Thriller,The Craft 
7.7,23089926,15000000,119,278,735,0,Woody Allen,Drama|Romance|Thriller,Match Point 
6.7,26161406,15000000,103,81,52,0,Elizabeth Allen Rosenbaum,Adventure|Comedy|Family|Fantasy,Ramona and Beezus 
7.9,22954968,11500000,134,58,156,0,James Ivory,Drama|Romance,The Remains of the Day 
7.9,26384919,15000000,155,153,560,0,Paul Thomas Anderson,Drama,Boogie Nights 
5.5,22189039,15000000,94,25,55,466,Robert Harmon,Action|Crime|Drama|Romance|Thriller,Nowhere to Run 
6.2,20998709,15000000,95,46,76,1000,Michael Mayer,Adventure|Drama|Family,Flicka 
5.1,20801344,15000000,89,161,211,0,Martin Weisz,Horror,The Hills Have Eyes II 
4.1,21468807,14000000,97,108,227,243,John Ottman,Horror|Mystery|Thriller,Urban Legends: Final Cut 
6.7,19158074,15000000,90,69,127,0,Jay Russell,Drama|Family|Fantasy|Romance,Tuck Everlasting 
4.7,18843314,20000000,92,78,284,0,John Bonito,Action|Drama|Thriller,The Marine 
6.4,20566327,15000000,100,129,84,0,Peter Atencio,Action|Comedy,Keanu 
6.3,20218921,15000000,117,135,114,0,Shana Feste,Drama|Music,Country Strong 
5.5,17411331,15000000,84,96,237,673,David Nutter,Horror|Mystery|Sci-Fi|Thriller,Disturbing Behavior 
7.3,21383298,15000000,140,417,376,47000,Derek Cianfrance,Crime|Drama|Thriller,The Place Beyond the Pines 
6.3,24984868,15000000,108,172,152,0,Roger Donaldson,Action|Crime|Thriller,The November Man 
4.9,16459004,15000000,109,88,415,327,Stephan Elliott,Drama|Mystery|Thriller,Eye of the Beholder 
7.6,15700000,15000000,131,388,876,16000,Kathryn Bigelow,Drama|History|Thriller|War,The Hurt Locker 
6.0,15100000,15000000,114,45,96,0,Mark L. Lester,Action|Horror|Sci-Fi|Thriller,Firestarter 
6.2,14938570,15000000,97,414,369,20000,Andrew Dominik,Crime|Thriller,Killing Them Softly 
6.8,17237244,15000000,122,291,158,13000,Anton Corbijn,Crime|Drama|Thriller,A Most Wanted Man 
4.5,14249005,15000000,87,97,619,0,Tom Green,Comedy,Freddy Got Fingered 
5.7,12701880,15000000,85,37,22,175,Mike Nawrocki,Adventure|Animation|Comedy|Family,The Pirates Who Don't Do Anything: A VeggieTales Movie 
4.6,12801190,15000000,101,90,355,356,Douglas Aarniokoski,Action|Adventure|Fantasy|Sci-Fi,Highlander: Endgame 
6.2,12549485,15000000,121,81,91,489,Bryan Barber,Crime|Drama|Musical|Romance,Idlewild 
7.0,13766014,15000000,107,221,181,49000,Lone Scherfig,Drama|Romance,One Day 
6.9,13034417,15000000,111,230,118,10000,Drew Barrymore,Drama|Sport,Whip It 
6.7,12212417,15000000,97,119,144,622,James Foley,Crime|Thriller,Confidence 
5.6,11614236,15000000,97,97,140,251,Albert Brooks,Comedy,The Muse 
6.6,13337299,20000000,125,119,226,1000,Irwin Winkler,Biography|Drama|Music|Musical,De-Lovely 
6.4,10763469,15000000,124,42,55,877,Woody Allen,Comedy|Drama|Romance,New York Stories 
2.8,11144518,15000000,76,24,53,436,Steve Gomer,Adventure|Family,Barney's Great Adventure 
5.4,15608545,15000000,107,208,224,29000,RZA,Action,The Man with the Iron Fists 
5.0,10443316,15000000,91,42,88,247,Dean Parisot,Comedy|Drama|Romance,Home Fries 
5.1,10494147,15000000,96,44,162,648,Mark Piznarski,Drama|Romance,Here on Earth 
8.0,9929000,15000000,142,230,513,16000,Terry Gilliam,Drama|Sci-Fi,Brazil 
5.9,10411980,15000000,103,46,212,1000,Sean McNamara,Family|Music|Romance,Raise Your Voice 
8.2,17439163,15000000,117,249,1028,35000,Joel Coen,Comedy|Crime,The Big Lebowski 
7.0,9396487,15000000,116,197,200,0,Craig Brewer,Drama|Music,Black Snake Moan 
6.6,9059588,15000000,118,71,125,455,Ron Shelton,Crime|Drama|Romance|Thriller,Dark Blue 
6.7,9172810,16000000,108,190,118,923,Michael Winterbottom,Biography|Drama|History|Thriller|War,A Mighty Heart 
5.5,8735529,15000000,94,50,89,816,David Raynr,Comedy|Drama|Romance,Whatever It Takes 
4.9,8586376,20000000,97,63,132,1000,Mort Nathan,Comedy,Boat Trip 
6.9,8378141,15000000,97,104,141,0,Oliver Parker,Comedy|Drama|Romance,The Importance of Being Earnest 
5.6,8080116,15000000,91,49,66,647,Wil Shriner,Adventure|Comedy|Family,Hoot 
8.0,7757130,15000000,107,300,513,32000,Martin McDonagh,Comedy|Crime|Drama,In Bruges 
5.3,9123834,15000000,95,43,33,0,Tina Gordon Chism,Comedy|Romance,Peeples 
6.2,6409206,15000000,102,132,104,0,Peter Cattaneo,Comedy|Music,The Rocker 
5.3,6373693,15000000,88,97,53,0,Vicky Jenson,Comedy|Romance,Post Grad 
6.6,7556708,15000000,106,242,102,10000,Gus Van Sant,Drama,Promised Land 
7.2,5306447,15000000,92,218,169,10000,Woody Allen,Comedy|Romance,Whatever Works 
4.6,5217498,15000000,105,49,85,157,Mary Lambert,Drama|Mystery|Thriller,The In Crowd 
7.5,5023275,15000000,107,172,199,0,Tommy Lee Jones,Adventure|Crime|Drama|Mystery|Western,Three Burials 
6.5,4956401,15000000,120,68,89,0,Peter Kassovitz,Drama|War,Jakob the Liar 
7.6,4235837,15000000,103,223,336,0,Shane Black,Comedy|Crime|Mystery,Kiss Kiss Bang Bang 
6.2,4002955,20000000,92,59,198,0,Rodman Flender,Comedy|Fantasy|Horror|Thriller,Idle Hands 
8.0,7219578,15000000,147,252,1768,16000,David Lynch,Drama|Mystery|Thriller,Mulholland Drive 
6.3,3247816,22000000,98,223,108,0,Woody Allen,Comedy|Drama|Romance,You Will Meet a Tall Dark Stranger 
7.2,2412045,15000000,103,328,320,33000,Mark Romanek,Drama|Romance|Sci-Fi,Never Let Me Go 
6.7,2203641,15000000,111,150,162,0,Brad Anderson,Crime|Drama|Mystery|Thriller,Transsiberian 
5.3,1953732,15000000,98,21,62,843,Michael Chapman,Adventure|Drama|Fantasy,The Clan of the Cave Bear 
6.3,1954202,15000000,111,28,71,391,Antonio Banderas,Comedy|Crime|Drama,Crazy in Alabama 
6.5,1294640,15000000,111,250,436,0,Michael Haneke,Crime|Drama|Horror|Thriller,Funny Games 
8.3,26435,6000000,145,260,413,12000,Fritz Lang,Drama|Sci-Fi,Metropolis 
7.2,1197786,12000000,84,141,157,0,Pierre Morel,Action|Crime|Thriller,District B13
6.8,529766,7000000,115,52,144,0,Gary Fleder,Crime|Drama,Things to Do in Denver When You're Dead 
6.4,613556,15000000,105,205,87,0,Hsiao-Hsien Hou,Action|Drama,The Assassin 
6.9,353743,15000000,98,109,111,664,Gregor Jordan,Comedy|Crime|Drama|Thriller|War,Buffalo Soldiers 
6.2,102055,300000000,110,110,72,0,Tony Jaa,Action,Ong-bak 2
6.1,73548,15000000,103,177,209,0,Ryûhei Kitamura,Fantasy|Horror|Mystery,The Midnight Meat Train 
5.1,28870,15000000,90,62,41,0,Dito Montiel,Crime|Drama|Thriller,The Son of No One 
4.5,22723,25000000,105,19,40,193,Stefan Ruzowitzky,Action|Comedy|Drama|War,All the Queen's Men 
5.9,20380,15000000,93,50,39,445,Jake Paltrow,Comedy|Drama|Fantasy|Music|Romance,The Good Night 
8.1,70906973,14600000,101,147,609,38000,Harold Ramis,Comedy|Fantasy|Romance,Groundhog Day 
5.7,66009973,14800000,115,222,135,41000,Gregory Jacobs,Comedy|Drama|Music,Magic Mike XXL 
6.8,46338728,14500000,120,106,506,10000,Baz Luhrmann,Drama|Romance,Romeo + Juliet 
7.5,7691700,10000000,111,136,73,0,Gilles Paquet-Brenner,Drama|War,Sarah's Key 
8.3,101157447,14400000,131,131,495,10000,Clint Eastwood,Drama|Western,Unforgiven 
7.4,74205,14200000,139,140,81,1000,Lars von Trier,Drama,Manderlay 
8.0,141319195,15000000,120,418,1017,13000,Danny Boyle,Drama|Romance,Slumdog Millionaire 
6.9,156645693,14000000,119,94,201,3000,Adrian Lyne,Drama|Romance|Thriller,Fatal Attraction 
6.9,178406268,14000000,125,82,271,11000,Garry Marshall,Comedy|Romance,Pretty Woman 
5.5,109306210,15800000,108,32,62,489,John Cornell,Action|Adventure|Comedy,Crocodile Dundee II 
7.2,70001698,14000000,145,72,173,4000,Oliver Stone,Biography|Drama|War,Born on the Fourth of July 
6.9,68856263,15000000,98,39,97,0,Jon Turteltaub,Adventure|Comedy|Family|Sport,Cool Runnings 
5.5,51527787,15000000,101,264,268,0,Patrick Lussier,Horror|Thriller,My Bloody Valentine 
5.9,49122319,14000000,92,264,162,17000,Ole Bornedal,Horror|Thriller,The Possession 
5.2,61356221,14000000,109,86,162,0,Sylvain White,Drama|Music|Romance,Stomp the Yard 
7.1,46800000,14000000,123,112,275,0,Lewis Gilbert,Action|Adventure|Sci-Fi|Thriller,The Spy Who Loved Me 
5.5,38048637,14000000,99,101,426,0,Jamie Blanks,Horror|Mystery|Thriller,Urban Legend 
7.7,34700000,14000000,119,51,143,0,Stephen Frears,Drama|Romance,Dangerous Liaisons 
6.7,34793160,14000000,107,10,31,0,Randal Kleiser,Adventure|Drama,White Fang 
5.0,30628981,14000000,81,43,160,2000,Bruce McCulloch,Comedy|Romance,Superstar 
6.4,29959436,13000000,105,331,350,18000,Phyllida Lloyd,Biography|Drama|History,The Iron Lady 
6.6,25571351,14000000,82,38,78,184,Mike Nawrocki,Adventure|Animation|Comedy|Drama|Family|Musical,Jonah: A VeggieTales Movie 
5.9,27515786,14000000,109,12,31,0,John Singleton,Drama|Romance,Poetic Justice 
5.7,25482931,14000000,95,40,33,530,Kevin Bray,Action|Comedy|Crime|Thriller,All About the Benjamins 
4.5,19900000,20000000,100,34,53,1000,Wes Craven,Comedy|Fantasy|Horror|Romance,Vampire in Brooklyn 
5.0,16298046,14000000,91,125,747,0,Courtney Solomon,Horror|Mystery|Thriller,An American Haunting 
4.6,15549702,14000000,90,56,123,411,David Zucker,Comedy|Romance,My Boss's Daughter 
6.5,15483540,14000000,108,160,215,4000,David Twohy,Adventure|Mystery|Thriller,A Perfect Getaway 
4.9,20246959,14000000,103,71,20,1000,Rick Famuyiwa,Comedy|Romance,Our Family Wedding 
6.0,15062898,14000000,96,37,106,645,Alan Cohn,Comedy,Dead Man on Campus 
6.9,14348123,12000000,117,62,157,970,Franco Zeffirelli,Comedy|Drama|War,Tea with Mussolini 
5.7,15171475,8500000,93,73,122,0,Tom Holland,Fantasy|Horror,Thinner 
6.9,13640000,14000000,115,25,39,905,Spike Lee,Comedy|Drama,Crooklyn 
4.4,12610731,11000000,85,205,673,0,James Isaac,Action|Horror|Sci-Fi|Thriller,Jason X 
5.4,47811275,15000000,88,69,99,896,Shawn Levy,Adventure|Comedy|Family,Big Fat Liar 
7.0,11204499,14000000,112,195,270,0,Emilio Estevez,Drama|History,Bobby 
5.4,10397365,14000000,86,61,104,613,Mark Waters,Comedy|Mystery|Romance,Head Over Heels 
5.4,9402410,14000000,86,77,32,0,Josh Schwartz,Adventure|Comedy,Fun Size 
7.6,5459824,26000000,137,251,320,5000,Todd Field,Drama|Romance,Little Children 
5.9,5108820,24000000,90,63,112,853,Davis Guggenheim,Drama|Mystery|Thriller,Gossip 
6.6,4741987,14000000,107,47,114,860,Tony Goldwyn,Drama,A Walk on the Moon 
6.7,4291965,14000000,98,108,59,447,Phillip Noyce,Biography|Drama|History,Catch a Fire 
3.9,3100650,14000000,84,64,181,231,Stephen Carpenter,Drama|Horror|Mystery|Thriller,Soul Survivors 
5.7,2474000,14000000,139,20,27,127,James Ivory,Biography|Drama|History|Romance,Jefferson in Paris 
6.5,1000000,14000000,127,2,8,76,James Fargo,Action|Adventure|History,Caravans 
6.8,3958500,8200000,150,262,165,0,Mike Leigh,Biography|Drama|History,Mr. Turner 
7.3,274299,103000000,132,69,55,0,Costa-Gavras,Biography|Crime|Drama|War,Amen. 
7.0,183088,15000000,115,57,36,702,Neil Burger,Comedy|Drama|War,The Lucky Ones 
6.5,46495,14000000,186,116,119,0,Kenneth Lonergan,Drama,Margaret 
7.7,1752214,14000000,90,87,104,14000,Rob Reiner,Comedy|Drama|Romance,Flipped 
7.7,83025853,14000000,134,357,2254,13000,Ang Lee,Drama|Romance,Brokeback Mountain 
5.9,190871240,125000000,101,348,491,62000,Jonathan Liebesman,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles 
6.8,56631572,12000000,97,88,248,0,Amy Heckerling,Comedy|Romance,Clueless 
7.4,15854988,13500000,107,181,378,0,Todd Haynes,Drama|Romance,Far from Heaven 
5.1,12282677,14000000,99,107,96,0,Steve Pink,Comedy|Sci-Fi,Hot Tub Time Machine 2
7.4,7060876,13500000,124,132,314,0,Philip Kaufman,Biography|Drama,Quills 
7.2,14989761,15000000,110,401,284,52000,Martin McDonagh,Comedy|Crime,Seven Psychopaths 
8.3,5501940,13500000,178,192,564,14000,Oliver Hirschbiegel,Biography|Drama|History|War,Downfall 
8.1,2086345,10000000,125,157,140,0,Alejandro Amenábar,Biography|Drama|Romance,The Sea Inside 
7.3,123922370,13000000,121,62,131,0,Barry Levinson,Biography|Comedy|Drama|War,"Good Morning, Vietnam "
3.6,163591,13400000,100,4,17,502,Hyung-rae Shim,Comedy,The Last Godfather 
1.6,73000942,13000000,115,84,233,62000,Jon M. Chu,Documentary|Music,Justin Bieber: Never Say Never 
8.0,106952327,13000000,108,669,1140,106000,Darren Aronofsky,Drama|Thriller,Black Swan 
6.2,58607007,100000000,117,492,630,60000,José Padilha,Action|Crime|Sci-Fi|Thriller,RoboCop 
9.0,57300000,13000000,220,149,650,14000,Francis Ford Coppola,Crime|Drama,The Godfather: Part II 
6.1,91038276,13000000,112,101,320,0,Thomas Carter,Drama|Music|Romance,Save the Last Dance 
5.7,49369900,7000000,99,102,260,0,Renny Harlin,Fantasy|Horror|Thriller,A Nightmare on Elm Street 4: The Dream Master
6.8,61693523,13000000,109,63,55,16000,Patricia Riggen,Drama,Miracles from Heaven 
5.5,46729374,13000000,83,106,469,0,Danny Leiner,Comedy|Mystery,"Dude, Where's My Car? "
6.8,44726644,13000000,107,50,120,0,Christopher Cain,Action|Crime|Drama|Thriller|Western,Young Guns 
7.3,44134898,13000000,102,275,171,33000,Theodore Melfi,Comedy|Drama,St. Vincent 
6.1,48637684,12500000,100,90,42,0,Steve Pink,Comedy|Romance,About Last Night 
7.2,38176108,16000000,97,133,549,10000,Gil Junger,Comedy|Drama|Romance,10 Things I Hate About You
5.9,28972187,13000000,92,49,159,1000,Ed Decter,Comedy,The New Guy 
6.1,27979400,8200000,84,19,72,0,Gene Quintano,Action|Comedy|Crime,Loaded Weapon 1
6.8,54257433,17000000,86,186,139,0,Jaume Collet-Serra,Drama|Horror|Thriller,The Shallows 
7.7,23947,13000000,120,185,1100,15000,Eric Bress,Sci-Fi|Thriller,The Butterfly Effect 
4.9,60008303,13000000,89,42,91,0,Chris Koch,Adventure|Comedy|Family,Snow Day 
6.1,49121934,13000000,117,37,32,0,Preston A. Whitmore II,Comedy|Drama|Romance,This Christmas 
2.5,27141959,18000000,97,45,168,0,Bob Clark,Comedy|Crime|Family|Sci-Fi,Baby Geniuses 
6.1,27052167,13000000,91,57,168,934,Kirk Wong,Action|Comedy|Crime|Thriller,The Big Hit 
5.9,26539321,13000000,100,25,42,833,Bronwen Hughes,Comedy|Drama|Family,Harriet the Spy 
5.7,28501605,13000000,72,59,166,0,John Lafia,Fantasy|Horror,Child's Play 2
5.6,52543632,13200000,84,58,84,0,Sam Miller,Crime|Thriller,No Good Deed 
7.2,25592632,18000000,126,330,1066,20000,Frank Darabont,Horror,The Mist 
7.7,25440971,15000000,108,489,611,109000,Alex Garland,Drama|Mystery|Sci-Fi|Thriller,Ex Machina 
7.8,22858926,13000000,112,242,840,0,Spike Jonze,Comedy|Drama|Fantasy,Being John Malkovich 
6.1,22235901,6000000,90,40,31,593,Mark Brown,Comedy|Romance,Two Can Play That Game 
5.8,38916903,13000000,91,112,149,0,Dave Green,Adventure|Family|Sci-Fi,Earth to Echo 
6.5,16929123,14000000,135,84,169,0,John Stockwell,Drama|Romance,Crazy/Beautiful 
7.9,13753931,19000000,141,251,316,5000,Clint Eastwood,Drama|History|War,Letters from Iwo Jima 
6.3,10996440,13000000,104,113,128,862,Michael Polish,Adventure|Drama|Sci-Fi,The Astronaut Farmer 
3.8,8026971,13000000,84,23,20,204,Daisy von Scherler Mayer,Comedy|Romance,Woo 
8.3,14677654,13000000,118,421,351,72000,Lenny Abrahamson,Drama,Room 
6.4,9975684,13000000,82,32,117,679,Bob Saget,Comedy,Dirty Work 
6.7,7881335,13000000,95,52,107,3000,John Waters,Comedy|Crime|Thriller,Serial Mom 
6.1,6241697,13000000,94,81,210,0,Andrew Fleming,Comedy,Dick 
6.0,5871603,13000000,99,39,39,251,Craig Bolotin,Drama|Thriller,Light It Up 
5.8,16574731,13000000,121,63,181,0,Mark Christopher,Drama|Music,54
5.6,5002310,13000000,84,47,181,0,Blair Hayes,Adventure|Comedy|Romance|Sci-Fi,Bubble Boy 
6.1,4919896,13000000,93,111,159,618,Jez Butterworth,Comedy|Crime|Thriller,Birthday Girl 
5.9,25675765,13000000,93,168,84,11000,Jon Lucas,Comedy,21 & Over
7.3,4857376,13000000,120,165,123,0,Olivier Assayas,Comedy|Drama|Romance,"Paris, je t'aime "
6.8,3169424,13000000,112,104,59,689,Rod Lurie,Drama|Sport,Resurrecting the Champ 
5.7,18004225,13000000,107,150,87,5000,Paul Weitz,Comedy|Drama|Romance,Admission 
7.3,3058380,100000000,112,61,69,186,Patrice Leconte,Drama|Romance,The Widow of Saint-Pierre 
6.3,3074838,11000000,96,226,166,0,Atom Egoyan,Drama|Mystery|Romance|Thriller,Chloe 
5.9,2104000,13000000,91,21,19,69,Paul Mazursky,Comedy|Crime|Drama,Faithful 
7.1,28501651,26000000,105,217,201,10000,Jim Sheridan,Drama|Thriller,Brothers 
7.1,1172769,13000000,125,94,108,0,Sidney Lumet,Biography|Comedy|Crime|Drama,Find Me Guilty 
8.0,17738570,13000000,102,364,457,131000,Stephen Chbosky,Drama|Romance,The Perks of Being a Wallflower 
5.1,1200000,3000000,87,19,23,107,Jon Hess,Action,Excessive Force 
7.1,1150403,13000000,118,129,102,0,Douglas McGrath,Biography|Crime|Drama,Infamous 
6.5,403932,20000000,115,71,92,141,Michael Winterbottom,Drama|Romance|Western,The Claim 
4.5,1712111,8495000,91,93,53,0,Mark Neveldine,Horror|Thriller,The Vatican Tapes 
6.6,1024175,13000000,88,399,297,18000,Joe Cornish,Action|Comedy|Sci-Fi|Thriller,Attack the Block 
4.3,301305,13000000,127,110,180,0,Angelina Jolie Pitt,Drama|Romance|War,In the Land of Blood and Honey 
6.7,51872378,13000000,94,285,266,23000,Brad Anderson,Crime|Thriller,The Call 
6.8,31662,12620000,115,2,1,139,John H. Lee,Action|Drama|History|War,Operation Chromite 
5.4,28399192,13000000,90,61,106,332,John Stainton,Action|Adventure|Comedy|Family,The Crocodile Hunter: Collision Course 
6.6,2035566,13000000,102,242,162,11000,Glenn Ficarra,Biography|Comedy|Crime|Drama|Romance,I Love You Phillip Morris 
7.3,21078145,12500000,117,121,159,0,Denzel Washington,Biography|Drama,Antwone Fisher 
